#DB_VERSION: 1,,,,,,,,,,,,,,,,,,,,
278,0,HZRCP071MM,RCP018VP DISPL. MEAS.,0,17.5,mm,2,P1C2,2,1280,5.799942,0x2100500,4,6,1,0.1,0.1,0,4,
279,0,HZRCP074MM,RCP021VP DISPL. MEAS.,0,17.5,mm,2,P1C2,2,1284,0.000233657,0x2100504,4,6,2,0.1,0.1,0,4,
280,0,HZRPN013MA12,IR Flux Level,-11,-3,-,2,P1C2,2,1288,-2.999847,0x2100508,4,6,3,0.1,0.1,0,4,
281,1,HZRPN013MACV,IR Detector Comp. H.V.,0,150,V,2,P1C2,2,1292,99.9978,0x210050c,4,6,4,0.1,0.1,0,4,
282,1,HZRPN013MADTR,IR PERIOD,-0.03333,0.33333,1/s,2,P1C2,2,1296,0.001101373,0x2100510,4,6,5,0.1,0.1,0,4,
283,1,HZRPN013MAHV,IR Detector H.V.,0,1000,V,2,P1C2,2,1300,1000.019,0x2100514,4,6,6,0.1,0.1,0,4,
284,0,HZRCP033MT2,LOOP1 BYP.C-LEG TEMP,95,255,次,2,P1C2,2,1360,209.767,0x2100550,4,7,1,0.1,0.1,0,4,
285,0,HZRCP030MT2,LOOP1 BYP.H-LEG TEMP,95,255,次,2,P1C2,2,1364,221.4022,0x2100554,4,7,2,0.1,0.1,0,4,
286,0,HZRPN010MAAPR2,Average Power Level,0,200,%FP,2,P1C2,2,1368,99.63607,0x2100558,4,7,3,0.1,0.1,0,4,
287,1,HZRPN010MADPR,Axial Power Deviation,-100,100,%FP,2,P1C2,2,1372,-5.943098,0x210055c,4,7,4,0.1,0.1,0,4,
288,1,HZRRA042MM,RRA018VP DISPL.MEAS,0,16.5,mm,2,P1C2,2,1376,0.000220306,0x2100560,4,7,5,0.1,0.1,0,4,
#YJ5_3_A,,,,,,,,,,,,,,,,,,,,
289,0,HZARE055MN1,RCP1GV WATER LVL NR,-1.8,1.8,m,3,P2C1,3,960,-2.75E-05,0x27003c0,4,2,1,0.1,0.1,0,4,
290,0,HZRCP026MD,LOOP1 FLOW,0,1,-,3,P2C1,3,964,0.6955969,0x27003c4,4,2,2,0.1,0.1,0,4,
291,0,HZRCP006MP1,PRESSURIZER PRESSURE,11,18,MPa,3,P2C1,3,968,15.40487,0x27003c8,4,2,3,0.1,0.1,0,4,
292,0,HZRCV012MN,RCV002BA LEVEL,0.8,2.15,m,3,P2C1,3,972,1.193735,0x27003cc,4,2,4,0.1,0.1,0,4,
293,0,HZRIS015MD,RIS002PO DISCHG.F,0,1,-,3,P2C1,3,976,1.34E-05,0x27003d0,4,2,5,0.1,0.1,0,4,
294,0,HZARE056MN1,RCP2GV WATER LVL NR,-1.8,1.8,m,3,P2C1,3,1040,-2.75E-05,0x2700410,4,3,1,0.1,0.1,0,4,
295,0,HZRCP041MD,LOOP2 FLOW,0,1,-,3,P2C1,3,1044,0.6954539,0x2700414,4,3,2,0.1,0.1,0,4,
296,1,H5REA074MN,7REA003BA LEVEL,0.17,8.54,m,3,P2C1,3,1048,7.492058,0x2700418,4,3,3,0.1,0.1,0,4,
297,0,HZRPN020MAPR1,CORRECTED PR FLUX CHANGE RATE,-10,10,%FP,3,P2C1,3,1052,-0.000152593,0x270041c,4,3,4,0.1,0.1,0,4,
298,0,HZRRI014MN,002BA LVL,0,1.79,m,3,P2C1,3,1056,1.631698,0x2700420,4,3,5,0.1,0.1,0,4,
299,0,HZSEC002MP,002/004PO DISCHG. PRES.,0,1,MPa,3,P2C1,3,1060,0.04121334,0x2700424,4,3,6,0.1,0.1,0,4,
300,0,HZARE057MN1,RCP3GV WATER LVL NR,-1.8,1.8,m,3,P2C1,3,1120,-2.75E-05,0x2700460,4,4,1,0.1,0.1,0,4,
301,0,HZRCP053MD,LOOP3 FLOW,0,1,-,3,P2C1,3,1124,0.6951201,0x2700464,4,4,2,0.1,0.1,0,4,
302,0,HZREA072MN,7REA004BA LEVEL,0.17,8.54,m,3,P2C1,3,1128,7.712774,0x2700468,4,4,3,0.1,0.1,0,4,
303,0,HZRRI002MD,2/4PO SUCTION FLW,0,1,-,3,P2C1,3,1132,1.34E-05,0x270046c,4,4,4,0.1,0.1,0,4,
304,0,HZVVP007MP1,RCP001GV STEAM PRES.,0,10,MPa,3,P2C1,3,1136,6.704669,0x2700470,4,4,5,0.1,0.1,0,4,
305,0,HZETY102MP1,CONTAINMENT PRES.,0,600,kPa.A,3,P2C1,3,1200,97.91521,0x27004b0,4,5,1,0.1,0.1,0,4,
306,0,HZGCT403RC1,GCT131VV CTRL SIGN.,0,100,%open,3,P2C1,3,1204,0.001335185,0x27004b4,4,5,2,0.1,0.1,0,4,
307,0,HZRCP028MT,LOOP1 HOT LEG TEMP,95,255,次,3,P2C1,3,1208,221.4327,0x27004b8,4,5,3,0.1,0.1,0,4,
308,0,HZRCP240MY1,RCP002PO SPEED,0,1800,RPM,3,P2C1,3,1212,1486.657,0x27004bc,4,5,4,0.1,0.1,0,4,
309,1,HZRPN024MA1,COUNT RATE,0,6.20412,-,3,P2C1,3,1216,8.28E-05,0x27004c0,4,5,5,0.1,0.1,0,4,
310,1,HZRPN020MAHV,PR DETECTOR H.V.,0,1000,V,3,P2C1,3,1220,1000.019,0x27004c4,4,5,6,0.1,0.1,0,4,
311,0,HZRCP029MT,LOOP1 COLD LEG TEMP,95,255,次,3,P2C1,3,1280,209.7899,0x2700500,4,6,1,0.1,0.1,0,4,
312,0,HZRCP010MT,PZR LIQUID ZONE TEMP.,95,255,次,3,P2C1,3,1284,227.9637,0x2700504,4,6,2,0.1,0.1,0,4,
313,0,HZRCP008MN,PRESSURIZER LEVEL,-6,3.8,m,3,P2C1,3,1288,0.1626095,0x2700508,4,6,3,0.1,0.1,0,4,
314,1,HZRPN024MADTR,SR PERIOD,-0.03333,0.33333,1/s,3,P2C1,3,1292,-7.01E-05,0x270050c,4,6,4,0.1,0.1,0,4,
315,0,HZRPN020MAAPR1,AVERAGE POWER LEVEL,0,200,%FP,3,P2C1,3,1296,99.75051,0x2700510,4,6,5,0.1,0.1,0,4,
316,0,HZRCP139MP,RRA SUCTION LINE P,0,20,MPa,3,P2C1,3,1360,15.57043,0x2700550,4,7,1,0.1,0.1,0,4,
317,0,HZRCP048MT1,LOOP2 BYP.C-LEG TEMP.,95,255,次,3,P2C1,3,1364,209.7594,0x2700554,4,7,2,0.1,0.1,0,4,
318,0,HZRCP045MT1,LOOP2 BYP.H-LEG TEMP.,95,255,次,3,P2C1,3,1368,221.3869,0x2700558,4,7,3,0.1,0.1,0,4,
319,1,HZRPN024MAHV,SR DETECTOR H.V.,0,2000,V,3,P2C1,3,1372,0.0267037,0x270055c,4,7,4,0.1,0.1,0,4,
320,0,HZRPN023MA11,IR FLUX LEVEL,-11,-3,-,3,P2C1,3,1376,-2.999847,0x2700560,4,7,5,0.1,0.1,0,4,
321,1,HZRPN425XU_MF,425XU MF for RPN403KA,-10000,10000,,3,P2C1,3,1140,-0.1525926,0x2700474,4,4,6,0.1,0.1,0,4,
#YJ5_4_A,,,,,,,,,,,,,,,,,,,,
322,0,HZARE055MN2,RCP1GV WATER LVL NR,-1.8,1.8,m,4,P2C2,4,960,-2.75E-05,0x2d003c0,4,2,1,0.1,0.1,0,4,
323,1,H5DVN002MD,STACK AIR FLOWRATE 2,0,1,-,4,P2C2,4,964,0.386597,0x2d003c4,4,2,2,0.1,0.1,0,4,
324,0,HZRCP006MP2,PRESSURIZER PRESSURE,11,18,MPa,4,P2C2,4,968,15.40487,0x2d003c8,4,2,3,0.1,0.1,0,4,
325,0,HZVVP007MP2,RCP001GV STEAM PRES.,0,10,MPa,4,P2C2,4,972,6.704669,0x2d003cc,4,2,4,0.1,0.1,0,4,
326,0,HZARE056MN2,RCP2GV WATER LVL NR,-1.8,1.8,m,4,P2C2,4,1040,-2.75E-05,0x2d00410,4,3,1,0.1,0.1,0,4,
327,0,HZPTR018MN,PTR 001BA LEVEL,0.5,16,m,4,P2C2,4,1044,15.57826,0x2d00414,4,3,2,0.1,0.1,0,4,
328,0,HZRPN020MAPR2,CORRECTED PR FLUX CHANGE RATE,-10,10,%FP,4,P2C2,4,1048,-0.000152593,0x2d00418,4,3,3,0.1,0.1,0,4,
329,0,HZVVP008MP,RCP002GV STEAM PRES.,0,10,MPa,4,P2C2,4,1052,6.704669,0x2d0041c,4,3,4,0.1,0.1,0,4,
330,0,HZARE057MN2,RCP3GV WATER LVL NR,-1.8,1.8,m,4,P2C2,4,1120,-2.75E-05,0x2d00460,4,4,1,0.1,0.1,0,4,
331,0,HZVVP009MP,RCP003GV STEAM PRES.,0,10,MPa,4,P2C2,4,1124,6.704669,0x2d00464,4,4,2,0.1,0.1,0,4,
332,1,H5KRT011MA,REACTOR CAVITY SURFACE GAMMA DOSE RATE,-6,0,-,4,P2C2,4,1128,-5.99992,0x2d00468,4,4,3,0.1,0.1,0,4,
333,1,H5KRT014MA,SPENT FUEL PIT GAMMA DOSE RATE,-6,0,-,4,P2C2,4,1132,-5.99992,0x2d0046c,4,4,4,0.1,0.1,0,4,
334,0,H5KRT032MA1,SG 2 COOLANT LEAK RATE,-1,3.69897,-,4,P2C2,4,1200,-0.9999372,0x2d004b0,4,5,1,0.1,0.1,0,4,
335,0,H5KRT032MA2,SG 2 STEAM AIR ACTIVITY,-0.30103,3.69897,-,4,P2C2,4,1204,-0.3009766,0x2d004b4,4,5,2,0.1,0.1,0,4,
336,0,HZRCP072MM,RCP019VP DISPL.MEAS.,0,17.5,mm,4,P2C2,4,1208,5.799942,0x2d004b8,4,5,3,0.1,0.1,0,4,
337,0,HZRCP048MT2,LOOP2 BYP.C-LEG TEMP.,95,255,次,4,P2C2,4,1212,209.7594,0x2d004bc,4,5,4,0.1,0.1,0,4,
338,0,HZRCP045MT2,LOOP2 BYP.H-LEG TEMP.,95,255,次,4,P2C2,4,1216,221.3869,0x2d004c0,4,5,5,0.1,0.1,0,4,
339,1,HZRPN020MADPR,AXIAL POWER DEVIATION,-100,100,%FP,4,P2C2,4,1220,-6.028932,0x2d004c4,4,5,6,0.1,0.1,0,4,
340,0,H5KRT033MA1,SG 3 COOLANT LEAK RATE,-1,3.69897,-,4,P2C2,4,1280,-0.9999372,0x2d00500,4,6,1,0.1,0.1,0,4,
341,0,H5KRT033MA2,SG 3 STEAM AIR ACTIVITY,-0.30103,3.69897,-,4,P2C2,4,1284,-0.3009766,0x2d00504,4,6,2,0.1,0.1,0,4,
342,0,HZRCP240MY2,RCP002PO SPEED,0,1800,RPM,4,P2C2,4,1288,1486.657,0x2d00508,4,6,3,0.1,0.1,0,4,
343,0,HZRCP075MM,RCP022VP DISPL.MEAS.,0,17.5,mm,4,P2C2,4,1292,0.000233657,0x2d0050c,4,6,4,0.1,0.1,0,4,
344,1,HZRPN023MACV,IR DETECTOR COMP. H.V.,0,150,V,4,P2C2,4,1296,99.9978,0x2d00510,4,6,5,0.1,0.1,0,4,
345,1,HZRPN023MADTR,IR PERIOD,-0.03333,0.33333,1/s,4,P2C2,4,1300,0.001083889,0x2d00514,4,6,6,0.1,0.1,0,4,
346,0,HZETY102MP2,CONTAINMENT PRES.,0,600,kPa.A,4,P2C2,4,1360,97.91521,0x2d00550,4,7,1,0.1,0.1,0,4,
347,1,H5KRT019MA,CONTROL ROOM AIR GAMMA DOSE RATE,-7,-1,-,4,P2C2,4,1364,-6.99992,0x2d00554,4,7,2,0.1,0.1,0,4,
348,0,H5KRT034MA1,SG 1 COOLANT LEAK RATE,-1,3.69897,-,4,P2C2,4,1368,-0.9999372,0x2d00558,4,7,3,0.1,0.1,0,4,
349,0,H5KRT034MA2,SG 1 STEAM AIR ACTIVITY,-0.30103,3.69897,-,4,P2C2,4,1372,-0.3009766,0x2d0055c,4,7,4,0.1,0.1,0,4,
350,1,HZRPN023MAHV,IR DETECTOR H.V.,0,1000,V,4,P2C2,4,1376,1000.019,0x2d00560,4,7,5,0.1,0.1,0,4,
351,1,HZRRA041MM,RRA121VP DISPL.MEAS,0,16.5,mm,4,P2C2,4,1380,5.209658,0x2d00564,4,7,6,0.1,0.1,0,4,
352,0,H5KRT023MA,REACTOR BUILDING POST ACCIDENT GAMMA DOSE RATE,-3,5,-,4,P2C2,4,1440,-2.999893,0x2d005a0,4,8,1,0.1,0.1,0,4,
353,1,H5KRT017MA1,STACK AIR GASES LOW RANGE ACTIVITY,3.5682,9.5682,-,4,P2C2,4,1444,3.56828,0x2d005a4,4,8,2,0.1,0.1,0,4,
354,1,H5KRT021MA,STACK AIR GASES HIGH RANGE ACTIVITY,8.5682,15.5682,-,4,P2C2,4,1448,8.568294,0x2d005a8,4,8,3,0.1,0.1,0,4,
355,0,HZRPN023MA12,IR FLUX LEVEL,-11,-3,-,4,P2C2,4,1452,-2.999847,0x2d005ac,4,8,4,0.1,0.1,0,4,
356,0,HZRPN020MAAPR2,AVERAGE POWER LEVEL,0,200,%FP,4,P2C2,4,1456,99.75051,0x2d005b0,4,8,5,0.1,0.1,0,4,
357,1,HZRRA043MM,RRA115VP DISPL.MEAS,0,16.5,mm,4,P2C2,4,1460,0.000220306,0x2d005b4,4,8,6,0.1,0.1,0,4,
#YJ5_5_A,,,,,,,,,,,,,,,,,,,,
358,0,HZARE052MN,RCP1GV WATER LVL NR,-1.8,1.8,m,5,P3C1,5,960,-2.75E-05,0x33003c0,4,2,1,0.1,0.1,0,4,
359,0,HZASG002MD,SG2 MAFP FLOW(WR),0,1,-,5,P3C1,5,964,1.34E-05,0x33003c4,4,2,2,0.1,0.1,0,4,
360,0,HZASG022MD,SG2 TAFP FLOW(WR),0,1,-,5,P3C1,5,968,1.34E-05,0x33003c8,4,2,3,0.1,0.1,0,4,
361,0,HZEAS003MN,RCIRULG.SUMP LEVEL,-3.4,-1,m,5,P3C1,5,972,-3.399968,0x33003cc,4,2,4,0.1,0.1,0,4,
362,0,HZGRE023MP1,TURB.ADMSN.PRES.,0.11,7.6,MPa,5,P3C1,5,976,6.030416,0x33003d0,4,2,5,0.1,0.1,0,4,
363,0,HZRCP027MD,LOOP1 FLOW,0,1,-,5,P3C1,5,980,0.6955969,0x33003d4,4,2,6,0.1,0.1,0,4,
364,0,HZARE053MN,RCP2GV WATER LVL NR,-1.8,1.8,m,5,P3C1,5,1040,-2.75E-05,0x3300410,4,3,1,0.1,0.1,0,4,
365,0,HZARE050MD,GV2 FEEDWATER FLOW,0,1,-,5,P3C1,5,1044,1.000019,0x3300414,4,3,2,0.1,0.1,0,4,
366,0,HZEAS007MD,CONT.SPRAY FLOW,0,1,-,5,P3C1,5,1048,1.34E-05,0x3300418,4,3,3,0.1,0.1,0,4,
367,0,HZRCP042MD,LOOP2 FLOW,0,1,-,5,P3C1,5,1052,0.6954539,0x330041c,4,3,4,0.1,0.1,0,4,
368,0,HZRRA006MD,RRA FLOW,0,1,-,5,P3C1,5,1056,1.34E-05,0x3300420,4,3,5,0.1,0.1,0,4,
369,0,HZVVP011MP1,RCP002GV STEAM PRES.,0,10,MPa,5,P3C1,5,1060,6.704669,0x3300424,4,3,6,0.1,0.1,0,4,
370,0,HZARE054MN,RCP3GV WATER LVL NR,-1.8,1.8,m,5,P3C1,5,1120,-2.75E-05,0x3300460,4,4,1,0.1,0.1,0,4,
371,0,HZRCP054MD,LOOP3 FLOW,0,1,-,5,P3C1,5,1124,0.6951201,0x3300464,4,4,2,0.1,0.1,0,4,
372,0,HZRCP013MP1,PRESSURIZER PRESSURE,11,18,MPa,5,P3C1,5,1128,15.40487,0x3300468,4,4,3,0.1,0.1,0,4,
373,0,HZRCV011MN,RCV002BA LEVEL,0.8,2.15,m,5,P3C1,5,1132,1.193735,0x330046c,4,4,4,0.1,0.1,0,4,
374,0,HZRPN030MAPR1,Corrected PR flux change rate,-10,10,%FP,5,P3C1,5,1136,-0.000152593,0x3300470,4,4,5,0.1,0.1,0,4,
375,0,HZRRI015MN,001BA LVL,0,1.79,m,5,P3C1,5,1140,1.63332,0x3300474,4,4,6,0.1,0.1,0,4,
376,0,HZETY103MP1,CONTAINMENT PRES.,0,600,kPa.A,5,P3C1,5,1200,97.91521,0x33004b0,4,5,1,0.1,0.1,0,4,
377,0,HZGCT406RC1,GCT132VV CTRL SIGN.,0,100,%,5,P3C1,5,1204,0.001335185,0x33004b4,4,5,2,0.1,0.1,0,4,
378,0,HZRRA030MT,RRA001/002RF UPSTR. TEMP.,95,255,次,5,P3C1,5,1208,109.8723,0x33004b8,4,5,3,0.1,0.1,0,4,
379,0,HZRRA031MT,RRA001/002RF D.STM. TEMP.,95,255,次,5,P3C1,5,1212,107.7894,0x33004bc,4,5,4,0.1,0.1,0,4,
380,0,H5KRT002MA,APG SG2 Gamma Activity,3.568,9.568,-,5,P3C1,5,1280,3.56808,0x3300500,4,6,1,0.1,0.1,0,4,
381,0,H5KRT003MA,APG SG3 Gamma Activity,3.568,9.568,-,5,P3C1,5,1284,3.56808,0x3300504,4,6,2,0.1,0.1,0,4,
382,0,H5KRT004MA,APG SG1 Gamma Activity,3.568,9.568,-,5,P3C1,5,1288,3.56808,0x3300508,4,6,3,0.1,0.1,0,4,
383,1,H5KRT017MA,Stack Air Gases Low Range Activity,3.568,9.568,-,5,P3C1,5,1292,3.56808,0x330050c,4,6,4,0.1,0.1,0,4,
384,0,HZRPN030MAAPR1,Average Power Level,0,200,%FP,5,P3C1,5,1296,99.86495,0x3300510,4,6,5,0.1,0.1,0,4,
385,1,H5KRT021MA,Stack Air Gases High Range Activity,8.568,15.568,-,5,P3C1,5,1360,8.568294,0x3300550,4,7,1,0.1,0.1,0,4,
386,1,H5KRT018MA,Control Room Air Gamma Dose Rate,-7,-1,-,5,P3C1,5,1364,-6.99992,0x3300554,4,7,2,0.1,0.1,0,4,
387,0,HZRCP340MY1,RCP003PO SPEED,0,1800,RPM,5,P3C1,5,1368,1486.657,0x3300558,4,7,3,0.1,0.1,0,4,
388,0,HZRCP060MT1,LOOP3 BYP.C-LEG TEMP.,95,255,次,5,P3C1,5,1372,209.767,0x330055c,4,7,4,0.1,0.1,0,4,
389,0,HZRCP057MT1,LOOP3 BYP.H-LEG TEMP.,95,255,次,5,P3C1,5,1376,221.4174,0x3300560,4,7,5,0.1,0.1,0,4,
390,0,HZRCP137MP,RRA SUCTION LINE P,0,20,MPa,5,P3C1,5,1440,15.57043,0x33005a0,4,8,1,0.1,0.1,0,4,
391,0,HZRCP055MT,LOOP3 HOT LEG TEMP.,95,255,次,5,P3C1,5,1444,221.448,0x33005a4,4,8,2,0.1,0.1,0,4,
392,0,HZRCP056MT,LOOP3 COLD LEG TEMP.,95,255,次,5,P3C1,5,1448,209.7899,0x33005a8,4,8,3,0.1,0.1,0,4,
393,0,HZRCP007MN,PRESSURIZER LEVEL,-6,3.8,m,5,P3C1,5,1452,0.1626095,0x33005ac,4,8,4,0.1,0.1,0,4,
394,1,HZRPN030MAHV,PR Detector H.V.,0,1000,V,5,P3C1,5,1456,1000.019,0x33005b0,4,8,5,0.1,0.1,0,4,
#YJ5_6_A,,,,,,,,,,,,,,,,,,,,
395,0,HZARE043MD,SG1 FEEDWATER FLOW,0,1,-,6,P3C2,6,960,0.6395668,0x39003c0,4,2,1,0.1,0.1,0,4,
396,0,HZRPN030MAPR2,Corrected PR flux change rate,-10,10,%FP,6,P3C2,6,964,-0.000152593,0x39003c4,4,2,2,0.1,0.1,0,4,
397,0,HZVVP004MD,RCP001GV STEAM FLOW,0,100,%,6,P3C2,6,968,61.52951,0x39003c8,4,2,3,0.1,0.1,0,4,
398,0,HZVVP010MP,RCP001GV STEAM PRES.,0,10,MPa,6,P3C2,6,972,6.704669,0x39003cc,4,2,4,0.1,0.1,0,4,
399,0,HZARE044MD,SG2 FEEDWATER FLOW,0,1,-,6,P3C2,6,1040,0.6381363,0x3900410,4,3,1,0.1,0.1,0,4,
400,1,H5DVN001MD,STACK AIR FLOWRATE 1,0,1,-,6,P3C2,6,1044,0.386597,0x3900414,4,3,2,0.1,0.1,0,4,
401,0,HZVVP005MD,RCP002GV STEAM FLOW,0,100,%,6,P3C2,6,1048,61.39122,0x3900418,4,3,3,0.1,0.1,0,4,
402,0,HZVVP011MP2,RCP002GV STEAM PRES.,0,10,MPa,6,P3C2,6,1052,6.704669,0x390041c,4,3,4,0.1,0.1,0,4,
403,0,HZARE045MD,SG3 FEEDWATER FLOW,0,1,-,6,P3C2,6,1120,0.6406159,0x3900460,4,4,1,0.1,0.1,0,4,
404,0,HZRCP013MP2,PRESSURIZER PRESSURE,11,18,MPa,6,P3C2,6,1124,15.40487,0x3900464,4,4,2,0.1,0.1,0,4,
405,0,HZVVP006MD,RCP003GV STEAM FLOW,0,100,%,6,P3C2,6,1128,61.63919,0x3900468,4,4,3,0.1,0.1,0,4,
406,0,HZGRE023MP2,TURB.ADMSN.PRES.,0.11,7.6,MPa,6,P3C2,6,1200,6.030416,0x39004b0,4,5,1,0.1,0.1,0,4,
407,0,HZPTR019MN,PTR 001BA LEVEL,0.5,16,m,6,P3C2,6,1204,15.57826,0x39004b4,4,5,2,0.1,0.1,0,4,
408,0,HZVVP012MP,RCP003GV STEAM PRES.,0,10,MPa,6,P3C2,6,1208,6.704669,0x39004b8,4,5,3,0.1,0.1,0,4,
409,0,HZETY103MP2,CONTAINMENT PRES.,0,600,kPa.A,6,P3C2,6,1280,97.91521,0x3900500,4,6,1,0.1,0.1,0,4,
410,0,HZRCP060MT2,LOOP3 BYP. C-LEG TEMP.,95,255,次,6,P3C2,6,1284,209.767,0x3900504,4,6,2,0.1,0.1,0,4,
411,0,HZRCP057MT2,LOOP3 BYP. H-LEG TEMP.,95,255,次,6,P3C2,6,1288,221.4174,0x3900508,4,6,3,0.1,0.1,0,4,
412,1,H5KRT012MA,Reactor Fuel Bridge Gamma Dose Rate,-6,0,-,6,P3C2,6,1292,-5.99992,0x390050c,4,6,4,0.1,0.1,0,4,
413,1,H5KRT013MA,Spent Fuel Bridge Gamma Dose Rate,-6,0,-,6,P3C2,6,1296,-5.99992,0x3900510,4,6,5,0.1,0.1,0,4,
414,0,H5KRT022MA,Reactor Building Post Accident Gamma Dose Rate,-3,5,-,6,P3C2,6,1360,-2.999893,0x3900550,4,7,1,0.1,0.1,0,4,
415,0,HZRCP340MY2,RCP003PO SPEED,0,1800,RPM,6,P3C2,6,1364,1486.657,0x3900554,4,7,2,0.1,0.1,0,4,
416,0,HZRPN030MAAPR2,Average Power Level,0,200,%FP,6,P3C2,6,1368,99.86495,0x3900558,4,7,3,0.1,0.1,0,4,
417,1,HZRPN030MADPR,Axial Power Deviation,-100,100,%FP,6,P3C2,6,1372,-6.057543,0x390055c,4,7,4,0.1,0.1,0,4,
#YJ5_7_A,,,,,,,,,,,,,,,,,,,,
418,0,HZARE010MN,RCP1GV WATER LVL NR,-1.8,1.8,m,7,P4C1,7,960,-2.75E-05,0x3f003c0,4,2,1,0.1,0.1,0,4,
419,0,HZARE051MD,GV3 FEEDWATER FLOW,0,1,-,7,P4C1,7,964,1.000019,0x3f003c4,4,2,2,0.1,0.1,0,4,
420,0,HZARE061MN,RCP1GV WATER LVL WR,-12.65,3.25,m,7,P4C1,7,968,-1.502816,0x3f003c8,4,2,3,0.1,0.1,0,4,
421,0,HZASG011MN,001BA LEVEL,0.3,15.4,m,7,P4C1,7,972,13.40072,0x3f003cc,4,2,4,0.1,0.1,0,4,
422,0,HZEAS004MN,RCIRULG.SUMP LEVEL,-3.4,-1,m,7,P4C1,7,976,-3.399968,0x3f003d0,4,2,5,0.1,0.1,0,4,
423,0,HZRIS001MD,HHSI FROM RIS004BA F,0,1,-,7,P4C1,7,980,1.34E-05,0x3f003d4,4,2,6,0.1,0.1,0,4,
424,1,HZRCP093MN,REACTOR VSL LVL-WR,-140,270,kPa,7,P4C1,7,984,137.7654,0x3f003d8,4,2,7,0.1,0.1,0,4,
425,0,HZARE020MN,RCP2GV WATER LVL NR,-1.8,1.8,m,7,P4C1,7,1040,-2.75E-05,0x3f00410,4,3,1,0.1,0.1,0,4,
