#DB_VERSION: 1,,,,,,,,,,,,,,,,,,,,
426,0,HZARE062MN,RCP2GV WATER LVL WR,-12.65,3.25,m,7,P4C1,7,1044,-1.502816,0x3f00414,4,3,2,0.1,0.1,0,4,
427,0,HZEAS008MD,CONT.SPRAY FLOW,0,1,-,7,P4C1,7,1048,1.34E-05,0x3f00418,4,3,3,0.1,0.1,0,4,
428,0,HZRPN040MAPR1,PR FLUX CHANGE RATE,-10,10,%FP,7,P4C1,7,1056,-0.000152593,0x3f00420,4,3,5,0.1,0.1,0,4,
429,1,HZRCP095MN,REACTOR VSL LVL-REF,-140,-26.5,kPa,7,P4C1,7,1060,-117.7595,0x3f00424,4,3,6,0.1,0.1,0,4,
430,0,HZARE030MN,RCP3GV WATER LVL NR,-1.8,1.8,m,7,P4C1,7,1120,-2.75E-05,0x3f00460,4,4,1,0.1,0.1,0,4,
431,0,HZARE063MN,RCP3GV WATER LVL WR,-12.65,3.25,m,7,P4C1,7,1124,-1.502816,0x3f00464,4,4,2,0.1,0.1,0,4,
432,0,HZGRE024MP1,TURB.ADMSN.PRES.,0.11,7.6,MPa,7,P4C1,7,1128,6.030416,0x3f00468,4,4,3,0.1,0.1,0,4,
433,0,HZRIS002MD,HHSI RIS004BA BYPASS F,0,1,-,7,P4C1,7,1132,1.34E-05,0x3f0046c,4,4,4,0.1,0.1,0,4,
434,0,HZRRA032MD,RRA FLOW,0,1,-,7,P4C1,7,1136,1.34E-05,0x3f00470,4,4,5,0.1,0.1,0,4,
435,0,HZRCP091MN,REACTOR VSL LVL-NR,-110,40,kPa,7,P4C1,7,1140,39.90272,0x3f00474,4,4,6,0.1,0.1,0,4,
436,0,HZETY104MP1,CONTAINMENT PRES.,0,600,kPa.A,7,P4C1,7,1200,97.91521,0x3f004b0,4,5,1,0.1,0.1,0,4,
437,0,HZRCP037MP,RRA SUCTION LINE P,0,20,MPa,7,P4C1,7,1204,15.57043,0x3f004b4,4,5,2,0.1,0.1,0,4,
438,0,HZRPN040MAAPR1,AVERAGE POWER LEVEL,0,200,%FP,7,P4C1,7,1208,99.80773,0x3f004b8,4,5,3,0.1,0.1,0,4,
439,1,HZRPN040MAHV,PR DETECTOR H.V.,0,1000,V,7,P4C1,7,1212,1000.019,0x3f004bc,4,5,4,0.1,0.1,0,4,
440,0,HZETY002MT,CONTAINMENT DOME TEMPERATURE(PAMS),95,255,次,7,P4C1,7,1216,115.2741,0x3f004c0,4,5,5,0.1,0.1,0,4,
441,0,HZRRA007MT,RRA001/002RF D.STM TEMP.,95,255,次,7,P4C1,7,1220,107.7894,0x3f004c4,4,5,6,0.1,0.1,0,4,
442,0,HZGCT409RC1,GCT133VV CTRL SIGN.,0,100,%,7,P4C1,7,1224,0.001335185,0x3f004c8,4,5,7,0.1,0.1,0,4,
443,0,HZRRA005MT,RRA001/002RF UPSTR TEMP.,95,255,次,7,P4C1,7,1228,109.8723,0x3f004cc,4,5,8,0.1,0.1,0,4,
444,1,HZRRI013MN,001BA LVL,0,1.79,m,7,P4C1,7,1284,1.63332,0x3f00504,4,6,2,0.1,0.1,0,4,
445,0,HZVVP015MP1,RCP003GV STEAM PRES.,0,10,MPa,7,P4C1,7,1288,6.704669,0x3f00508,4,6,3,0.1,0.1,0,4,
#YJ5_8_A,,,,,,,,,,,,,,,,,,,,
446,0,HZARE046MD,SG1 FEEDWATER FLOW,0,1,-,8,P4C2,8,960,0.6395668,0x45003c0,4,2,1,0.1,0.1,0,4,
447,0,HZRPN040MAPR2,PR FLUX CHANGE RATE,-10,10,%FP,8,P4C2,8,964,-0.000152593,0x45003c4,4,2,2,0.1,0.1,0,4,
448,0,HZVVP001MD2,RCP001GV STEAM FLOW,0,100,%,8,P4C2,8,968,61.52951,0x45003c8,4,2,3,0.1,0.1,0,4,
449,0,HZVVP013MP,RCP001GV STEAM PRES.,0,10,MPa,8,P4C2,8,972,6.704669,0x45003cc,4,2,4,0.1,0.1,0,4,
450,0,HZARE047MD,SG2 FEEDWATER FLOW,0,1,-,8,P4C2,8,1040,0.6381363,0x4500410,4,3,1,0.1,0.1,0,4,
451,0,HZPTR020MN,PTR 001BA LEVEL,0.5,16,m,8,P4C2,8,1044,15.57826,0x4500414,4,3,2,0.1,0.1,0,4,
452,0,HZVVP002MD2,RCP002GV STEAM FLOW,0,100,%,8,P4C2,8,1048,61.39122,0x4500418,4,3,3,0.1,0.1,0,4,
453,0,HZVVP014MP,RCP002GV STEAM PRES.,0,10,MPa,8,P4C2,8,1052,6.704669,0x450041c,4,3,4,0.1,0.1,0,4,
454,0,HZARE048MD,SG3 FEEDWATER FLOW,0,1,-,8,P4C2,8,1120,0.6406159,0x4500460,4,4,1,0.1,0.1,0,4,
455,0,HZVVP003MD2,RCP003GV STEAM FLOW,0,100,%,8,P4C2,8,1124,61.63919,0x4500464,4,4,2,0.1,0.1,0,4,
456,0,HZVVP015MP2,RCP003GV STEAM PRES.,0,10,MPa,8,P4C2,8,1128,6.704669,0x4500468,4,4,3,0.1,0.1,0,4,
457,0,HZETY104MP2,CONTAINMENT PRES.,0,600,kPa.A,8,P4C2,8,1200,97.91521,0x45004b0,4,5,1,0.1,0.1,0,4,
458,0,HZRPN040MAAPR2,AVERAGE POWER LEVEL,0,200,%FP,8,P4C2,8,1204,99.80773,0x45004b4,4,5,2,0.1,0.1,0,4,
459,1,HZRPN040MADPR,AXIAL POWER DEVIATION,-100,100,%FP,8,P4C2,8,1208,-5.952635,0x45004b8,4,5,3,0.1,0.1,0,4,
460,0,HZGRE024MP2,TURB.ADMSN.PRES.,0.11,7.6,MPa,8,P4C2,8,1280,6.030416,0x4500500,4,6,1,0.1,0.1,0,4,
#YJ5_11,,,,,,,,,,,,,,,,,,,,
#YJ5_12,,,,,,,,,,,,,,,,,,,,
#YJ5_13_A,,,,,,,,,,,,,,,,,,,,
#YJ5_14_A,,,,,,,,,,,,,,,,,,,,
#YJ5_15_A,,,,,,,,,,,,,,,,,,,,
#YJ5_16_A,,,,,,,,,,,,,,,,,,,,
461,1,HZASG011MD,SG1 MAFP FLOW(NR),0,1,-,28,SRC_A4,16,480,1.34E-05,0x69001e0,1,8,1,0.1,0.1,0,4,
462,1,HZASG033MD,SG3 TAFP FLOW(NR),0,1,-,28,SRC_A4,16,484,1.34E-05,0x69001e4,1,8,2,0.1,0.1,0,4,
463,0,HZRCV005MD,LETDOWN FLOW,0,1,-,28,SRC_A4,16,488,0.2139767,0x69001e8,1,8,3,0.1,0.1,0,4,
464,0,HZREA060MD,DIRECT BOR. LINE FL.,0,1,-,28,SRC_A4,16,492,1.34E-05,0x69001ec,1,8,4,0.1,0.1,0,4,
465,1,HZRRI151MD,NO.1 THML BARR. FLW,0,1,-,28,SRC_A4,16,496,0.09967536,0x69001f0,1,8,5,0.1,0.1,0,4,
466,0,HZRCP090MN,REACTOR VSL LVL-NR,-110,40,kPa,28,SRC_A4,16,500,39.90272,0x69001f4,1,8,6,0.1,0.1,0,4,
467,0,HZDVD001MT,DG ROOM AIR TEMP.,95,255,次,28,SRC_A4,16,512,112.2604,0x6900200,1,8,9,0.1,0.1,0,4,
468,0,HZASG012VDC2,012VD CTRL CMD,0,100,%,28,SRC_A4,16,516,0.001335185,0x6900204,1,8,10,0.1,0.1,0,4,
469,0,HZRRA013VPC4,013VP ANL CTRL SIGN,0,100,%,28,SRC_A4,16,520,0.001335185,0x6900208,1,8,11,0.1,0.1,0,4,
470,1,HZASG012MD,SG2 MAFP FLOW(NR),0,1,-,28,SRC_A4,16,560,1.34E-05,0x6900230,1,9,1,0.1,0.1,0,4,
471,1,HZASG031MD,SG1 TAFP FLOW(NR),0,1,-,28,SRC_A4,16,564,1.34E-05,0x6900234,1,9,2,0.1,0.1,0,4,
472,0,HZRCV018MD,CHARGING FLOW,0,1,-,28,SRC_A4,16,568,0.08727721,0x6900238,1,9,3,0.1,0.1,0,4,
473,1,HZRRI153MD,NO.2 THML BARR. FLW,0,1,-,28,SRC_A4,16,572,0.1040147,0x690023c,1,9,4,0.1,0.1,0,4,
474,0,HZRRA004MP,RRA PMP DISCHG. PRES.,0,5,MPa,28,SRC_A4,16,576,0.1338237,0x6900240,1,9,5,0.1,0.1,0,4,
475,0,HZRRA006MD,RRA FLOW,0,1,-,28,SRC_A4,16,580,1.34E-05,0x6900244,1,9,6,0.1,0.1,0,4,
476,0,HZDVD002MT,DG ROOM AIR TEMP.,95,255,次,28,SRC_A4,16,592,112.2604,0x6900250,1,9,9,0.1,0.1,0,4,
477,0,HZASG014VDC2,014VD CTRL CMD,0,100,%,28,SRC_A4,16,596,0.001335185,0x6900254,1,9,10,0.1,0.1,0,4,
478,0,HZRRA024VPC2,024VP ANL CTRL SIGN.,0,100,%,28,SRC_A4,16,600,69.9984,0x6900258,1,9,11,0.1,0.1,0,4,
479,0,HZRCV061VPC2,061VP ANLOG CTRL CMD,0,100,%,28,SRC_A4,16,604,34.99748,0x690025c,1,9,12,0.1,0.1,0,4,
480,1,HZASG013MD,SG3 MAFP FLOW(NR),0,1,-,28,SRC_A4,16,640,1.34E-05,0x6900280,1,10,1,0.1,0.1,0,4,
481,1,HZASG032MD,SG2 TAFP FLOW(NR),0,1,-,28,SRC_A4,16,644,1.34E-05,0x6900284,1,10,2,0.1,0.1,0,4,
482,1,HZRRI155MD,NO.3 THML BARR. FLW,0,1,-,28,SRC_A4,16,652,0.1040147,0x690028c,1,10,4,0.1,0.1,0,4,
483,0,HZDVD003MT,DG ROOM AIR TEMP.,95,255,次,28,SRC_A4,16,672,112.2604,0x69002a0,1,10,9,0.1,0.1,0,4,
484,0,HZASG016VDC2,016VD CTRL CMD,0,100,%,28,SRC_A4,16,676,0.001335185,0x69002a4,1,10,10,0.1,0.1,0,4,
485,0,HZRCV046VPC2,046VP ANLOG CTRL CMD,0,100,%,28,SRC_A4,16,680,59.54104,0x69002a8,1,10,11,0.1,0.1,0,4,
#YJ5_17_A,,,,,,,,,,,,,,,,,,,,
486,0,HZRIC035MT,CORE HEAD TEMP.,-10,60,mV,29,CCMS_A,17,0,11.95137,0x6f00000,3,2,1,0.1,0.1,0,4,
487,0,HZRIC001MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,4,13.22647,0x6f00004,3,2,2,0.1,0.1,0,4,
488,0,HZRIC003MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,8,13.24984,0x6f00008,3,2,3,0.1,0.1,0,4,
489,0,HZRIC005MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,12,13.24984,0x6f0000c,3,2,4,0.1,0.1,0,4,
490,0,HZRIC008MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,16,13.33329,0x6f00010,3,2,5,0.1,0.1,0,4,
491,0,HZRIC041MT,TEMPERATURE COLD COMPENSATION,95,255,次,29,CCMS_A,17,20,100.0987,0x6f00014,3,2,6,0.1,0.1,0,4,
492,0,HZRCP090MN,REACTOR VSL LVL-NR,-110,40,kPa,29,CCMS_A,17,32,39.90272,0x6f00020,3,2,9,0.1,0.1,0,4,
493,0,HZRCP094MN,REACTOR VSL LVL-REF,-140,-26.5,kPa,29,CCMS_A,17,40,-117.7595,0x6f00028,3,2,11,0.1,0.1,0,4,
494,0,HZRCP039MP,RRA SUCTION LINE P,0,20,MPa,29,CCMS_A,17,44,15.57043,0x6f0002c,3,2,12,0.1,0.1,0,4,
495,0,HZETY101MP,CONTAINMENT PRES.,0,600,kPa.A,29,CCMS_A,17,48,97.91521,0x6f00030,3,2,13,0.1,0.1,0,4,
496,0,HZASG013VDC2,013VD CTRL CMD,0,100,%,29,CCMS_A,17,52,0.001335185,0x6f00034,3,2,14,0.1,0.1,0,4,
497,0,HZRIC010MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,80,13.59365,0x6f00050,3,3,1,0.1,0.1,0,4,
498,0,HZRIC012MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,84,13.32327,0x6f00054,3,3,2,0.1,0.1,0,4,
499,0,HZRIC014MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,88,13.22647,0x6f00058,3,3,3,0.1,0.1,0,4,
500,0,HZRIC016MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,92,13.59365,0x6f0005c,3,3,4,0.1,0.1,0,4,
501,0,HZRIC018MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,96,13.58364,0x6f00060,3,3,5,0.1,0.1,0,4,
502,0,HZRIC020MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,100,13.25985,0x6f00064,3,3,6,0.1,0.1,0,4,
503,0,HZRIC022MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,104,13.51354,0x6f00068,3,3,7,0.1,0.1,0,4,
504,0,HZRIC024MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,108,13.5102,0x6f0006c,3,3,8,0.1,0.1,0,4,
505,0,HZRIC026MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,112,13.51354,0x6f00070,3,3,9,0.1,0.1,0,4,
506,0,HZRIC028MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,116,13.21646,0x6f00074,3,3,10,0.1,0.1,0,4,
507,0,HZRIC043MT,TEMPERATURE COLD COMPENSATION,95,255,次,29,CCMS_A,17,120,100.0987,0x6f00078,3,3,11,0.1,0.1,0,4,
508,0,HZASG015VDC2,015VD CTRL CMD,0,100,%,29,CCMS_A,17,124,0.001335185,0x6f0007c,3,3,12,0.1,0.1,0,4,
509,0,HZRIC030MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,160,13.59031,0x6f000a0,3,4,1,0.1,0.1,0,4,
510,0,HZRIC032MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,164,13.59031,0x6f000a4,3,4,2,0.1,0.1,0,4,
511,0,HZRIC034MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,168,13.23983,0x6f000a8,3,4,3,0.1,0.1,0,4,
512,0,HZRIC037MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,172,13.38336,0x6f000ac,3,4,4,0.1,0.1,0,4,
513,0,HZRIC039MT,CORE OUTLET TEMP.,-10,60,mV,29,CCMS_A,17,176,13.26987,0x6f000b0,3,4,5,0.1,0.1,0,4,
514,0,HZRIC045MT,TEMPERATURE COLD COMPENSATION,95,255,次,29,CCMS_A,17,180,100.0987,0x6f000b4,3,4,6,0.1,0.1,0,4,
515,1,HZLHA001MU,ENGINEERED SAFEGUARD FEATURE BOARD VOLTAGE,0,7.92,kV,29,CCMS_A,17,184,6.616446,0x6f000b8,3,4,7,0.1,0.1,0,4,
516,0,HZASG017VDC2,017VD CTRL CMD,0,100,%,29,CCMS_A,17,192,0.001335185,0x6f000c0,3,4,9,0.1,0.1,0,4,
517,1,HZDCL101MT,001RS D.STM AIR TEMP.,95,255,次,29,CCMS_A,17,196,100.0911,0x6f000c4,3,4,10,0.1,0.1,0,4,PT100
518,1,HZDCL103MT,001RS UPSTR. AIR TEMP.,95,255,次,29,CCMS_A,17,200,100.0987,0x6f000c8,3,4,11,0.1,0.1,0,4,PT100
#YJ5_18,,,,,,,,,,,,,,,,,,,,
#YJ5_19,,,,,,,,,,,,,,,,,,,,
#YJ5_20,,,,,,,,,,,,,,,,,,,,
#YJ5_33_A,,,,,,,,,,,,,,,,,,,,
#YJ5_41,,,,,,,,,,,,,,,,,,,,
#YJ5_42,,,,,,,,,,,,,,,,,,,,
#YJ5_43_A,,,,,,,,,,,,,,,,,,,,
#YJ5_44_A,,,,,,,,,,,,,,,,,,,,
#YJ5_45_A,,,,,,,,,,,,,,,,,,,,
#YJ5_47_A,,,,,,,,,,,,,,,,,,,,
519,0,HZRIC002MT,CORE HEAD TEMP.,-10,60,mV,58,CCMS_B,47,0,11.95137,0xab00000,3,2,1,0.1,0.1,0,4,
520,0,HZRIC004MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,4,13.39337,0xab00004,3,2,2,0.1,0.1,0,4,
521,0,HZRIC006MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,8,13.25318,0xab00008,3,2,3,0.1,0.1,0,4,
522,0,HZRIC007MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,12,13.21646,0xab0000c,3,2,4,0.1,0.1,0,4,
523,0,HZRIC009MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,16,13.59031,0xab00010,3,2,5,0.1,0.1,0,4,
524,0,HZRIC042MT,TEMPERATURE COLD COMPENSATION,95,255,次,58,CCMS_B,47,20,100.0987,0xab00014,3,2,6,0.1,0.1,0,4,
525,0,HZRCP091MN,REACTOR VSL LVL-NR,-110,40,kPa,58,CCMS_B,47,32,39.90272,0xab00020,3,2,9,0.1,0.1,0,4,
526,0,HZDVD004MT,DG ROOM AIR TEMP.,95,255,次,58,CCMS_B,47,52,112.2527,0xab00034,3,2,14,0.1,0.1,0,4,
527,1,HZDCL102MT,002RS D.STM AIR TEMP.,95,255,次,58,CCMS_B,47,56,100.0987,0xab00038,3,2,15,0.1,0.1,0,4,PT100
528,1,HZDCL104MT,002RS UPSTR.AIR TEMP.,95,255,次,58,CCMS_B,47,60,100.0987,0xab0003c,3,2,16,0.1,0.1,0,4,PT100
529,0,HZRIC011MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,80,13.58697,0xab00050,3,3,1,0.1,0.1,0,4,
530,0,HZRIC013MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,84,13.24984,0xab00054,3,3,2,0.1,0.1,0,4,
531,0,HZRIC015MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,88,13.51354,0xab00058,3,3,3,0.1,0.1,0,4,
532,0,HZRIC017MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,92,13.5102,0xab0005c,3,3,4,0.1,0.1,0,4,
533,0,HZRIC019MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,96,13.52355,0xab00060,3,3,5,0.1,0.1,0,4,
534,0,HZRIC021MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,100,13.22647,0xab00064,3,3,6,0.1,0.1,0,4,
535,0,HZRIC023MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,104,13.59365,0xab00068,3,3,7,0.1,0.1,0,4,
536,0,HZRIC025MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,108,13.58697,0xab0006c,3,3,8,0.1,0.1,0,4,
537,0,HZRIC027MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,112,13.24984,0xab00070,3,3,9,0.1,0.1,0,4,
538,0,HZRIC029MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,116,13.32327,0xab00074,3,3,10,0.1,0.1,0,4,
539,0,HZRIC044MT,TEMPERATURE COLD COMPENSATION,95,255,次,58,CCMS_B,47,120,100.0987,0xab00078,3,3,11,0.1,0.1,0,4,
540,0,HZDVD005MT,DG ROOM AIR TEMP.,95,255,次,58,CCMS_B,47,124,112.2527,0xab0007c,3,3,12,0.1,0.1,0,4,
541,0,HZRIC031MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,160,13.59031,0xab000a0,3,4,1,0.1,0.1,0,4,
542,0,HZRIC033MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,164,13.35332,0xab000a4,3,4,2,0.1,0.1,0,4,
543,0,HZRIC036MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,168,13.25652,0xab000a8,3,4,3,0.1,0.1,0,4,
544,0,HZRIC038MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,172,13.25652,0xab000ac,3,4,4,0.1,0.1,0,4,
545,0,HZRIC040MT,CORE OUTLET TEMP.,-10,60,mV,58,CCMS_B,47,176,13.21646,0xab000b0,3,4,5,0.1,0.1,0,4,
546,0,HZRIC046MT,TEMPERATURE COLD COMPENSATION,95,255,次,58,CCMS_B,47,180,100.0987,0xab000b4,3,4,6,0.1,0.1,0,4,
547,1,HZLHB001MU,ENGINEERED SAFEGUARD FEATURE BOARD VOLTAGE,0,7.92,kV,58,CCMS_B,47,184,6.701421,0xab000b8,3,4,7,0.1,0.1,0,4,
548,0,HZDVD006MT,DG ROOM AIR TEMP.,95,255,次,58,CCMS_B,47,192,112.2527,0xab000c0,3,4,9,0.1,0.1,0,4,
#YJ5_48,,,,,,,,,,,,,,,,,,,,
#YJ5_49,,,,,,,,,,,,,,,,,,,,
#YJ5_50,,,,,,,,,,,,,,,,,,,,
#YJ5_63_A,,,,,,,,,,,,,,,,,,,,
#From KDS,,,,,,,,,,,,,,,,,,,,
549,6,ZASG012VD_NC_IN2,ASG012VD DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1084,0.001335185,0x90043c,2,3,12,0.1,0.1,0,4,
550,6,ZASG014VD_NC_IN2,ASG014VD DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1092,0.001335185,0x900444,2,3,14,0.1,0.1,0,4,
551,6,ZASG016VD_NC_IN2,ASG016VD DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1100,0.001335185,0x90044c,2,3,16,0.1,0.1,0,4,
552,6,ZRCV061VP_NC_IN2,RCV061VP DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1124,34.99748,0x900464,2,4,2,0.1,0.1,0,4,
553,6,ZRCV046VP_NC_IN2,RCV046VP DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1132,59.54581,0x90046c,2,4,4,0.1,0.1,0,4,
554,6,ZRRA013VP_NC_IN2,RRA013VP DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1140,0.001335185,0x900474,2,4,6,0.1,0.1,0,4,
555,6,ZRRA024VP_NC_IN2,RRA024VP DAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1148,69.9984,0x90047c,2,4,8,0.1,0.1,0,4,
556,6,ZGCT131VV_NC_IN2,GCT131VV DAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11288,0.001335185,0x1502c18,4,11,3,0.1,0.1,0,4,
557,6,ZGCT132VV_NC_IN2,GCT132VV DAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11300,0.001335185,0x1502c24,4,11,6,0.1,0.1,0,4,
558,6,ZGCT133VV_NC_IN2,GCT133VV DAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11312,0.001335185,0x1502c30,4,11,9,0.1,0.1,0,4,
#From KDA,,,,,,,,,,,,,,,,,,,,
559,7,ZASG013VD_NC_IN1,ASG013VD SAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1156,0.001335185,0x900484,2,4,10,0.1,0.1,0,4,
560,7,ZASG015VD_NC_IN1,ASG015VD SAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1164,0.001335185,0x90048c,2,4,12,0.1,0.1,0,4,
561,7,ZASG017VD_NC_IN1,ASG017VD SAC CONTROL,0,100,%open,38,SIMHW_SBA,38,1172,0.001335185,0x900494,2,4,14,0.1,0.1,0,4,
562,7,ZGCT131VV_NC_IN1,GCT131VV SAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11284,0.001335185,0x1502c14,4,11,2,0.1,0.1,0,4,
563,7,ZGCT132VV_NC_IN1,GCT132VV SAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11296,0.001335185,0x1502c20,4,11,5,0.1,0.1,0,4,
564,7,ZGCT133VV_NC_IN1,GCT133VV SAC CONTROL,0,100,%open,120,SIMHW_RPC,118,11308,0.001335185,0x1502c2c,4,11,8,0.1,0.1,0,4,
#From NC DCS,,,,,,,,,,,,,,,,,,,,
565,3,HZRCV407CE,046VP CONTROL SIGNAL,0,100,%,28,SRC_A4,16,648,59.54104,0x6900288,1,10,3,0.1,0.1,0,4,
